PersonId,EducationId,Start,End,Certificate,Specialization,Field,InstitutionLocation,InstitutionTitle,Title
427,2338,1/1/1998 0:00,1/1/2001 0:00,NULL,NULL,NULL,NULL,NULL,Techniker und Computer zu den ETSC 
427,2339,1/1/2002 0:00,1/1/2006 0:00,NULL,NULL,NULL,NULL,NULL,"Heig-vd, Ingenieur HES in Software-Engineering in Yverdon"
427,2340,1/1/2012 0:00,6/30/2012 0:00,NULL,NULL,NULL,NULL,NULL,Zertifikat des erweiterten Studies (CAS) im Bereich Business management
427,2341,3/1/2012 0:00,4/1/2012 0:00,NULL,NULL,NULL,NULL,NULL,Training PMP bei ISEIG in Lausanne
427,2342,4/1/2012 0:00,12/31/2014 0:00,NULL,NULL,NULL,NULL,NULL,Executive MBA Leader Manager HE Arc in Neuenburg 
467,2343,9/1/1998 0:00,6/30/2002 0:00,NULL,NULL,Informatics and Telecommunications Systems,"K. Adlera 5, Bratislava, Slovakia",Secondary Vocational Electrotechnical School,Secondary School
467,2344,9/1/2003 0:00,6/30/2006 0:00,NULL,Pushdown Automata Simulator,NULL,NULL, Faculty of Information Technologies BUT,Bachelor
469,2346,9/1/1994 0:00,10/31/2000 0:00,NULL,HW,Computer engineering,Bratislava,Slovak Technical University,Ing
469,2347,9/3/1990 0:00,10/31/1994 0:00,NULL,NULL,Computer Engineering,Piestany,SPŠE,High School
445,2348,9/15/2002 0:00,2/19/2006 0:00,NULL,NULL,Information Technology,"Božet?chova 1/2  612 66 Brno, Czech Republic","Brno University of Technology, Faculty of Information Technology",Bc
474,2349,9/1/1997 0:00,6/30/2000 0:00,NULL,NULL,NULL,NULL,NULL,Ausbildung zum Bürokaufmann 
474,2350,1/1/2000 0:00,1/1/2001 0:00,NULL,NULL,NULL,NULL,NULL,Fachmann für Web Publishing
474,2351,2/1/2002 0:00,3/1/2002 0:00,NULL,NULL,NULL,NULL,NULL,IT-System-Administrator für Win2K Server und Unix
474,2352,2/1/2002 0:00,2/1/2003 0:00,NULL,NULL,NULL,NULL,EDV-Fachschule D-Plattling,Fachschulreife
472,2353,9/2/1996 0:00,6/30/2000 0:00,NULL,NULL,Technical and IT services branch,NULL,Secondary Eletrotechnical Industrial school,Secondary School
476,2354,9/3/2001 0:00,6/30/2005 0:00,NULL,NULL,NULL,Vráble,NULL,High school
476,2355,9/1/2005 0:00,6/30/2008 0:00,NULL,Geography and Cartography ,Faculty of Natural Sciences,Bratislava,Comenius University,Bachelor
476,2356,9/1/2008 0:00,6/30/2010 0:00,NULL,Human Geography and Demography,Faculty of Natural Sciences,Bratislava,Comenius University,Master
474,2357,1/1/2002 0:00,1/1/2003 0:00,NULL,NULL,NULL,NULL,NULL,Fortbildung zum Ausbildner (IHK) in Teilzeit
474,2358,1/1/2002 0:00,1/1/2004 0:00,NULL,NULL,NULL,NULL,EDV-Fachschule D-Plattling,Allg. Fachhochschulreife
474,2359,1/1/2002 0:00,1/1/2004 0:00,NULL,NULL,NULL,NULL,NULL,Staatlich geprüfter Wirtschaftsinformatiker - Techniker
474,2360,1/1/2003 0:00,1/1/2004 0:00,NULL,NULL,NULL,NULL,NULL,Geprüfter Wirtschaftsfachwirt
474,2361,1/1/2004 0:00,1/1/2008 0:00,NULL,NULL,Wirtschaftsinformatik mit Schwerpunkt eCommerce,Würzburg,NULL,Studium FH 
474,2362,1/1/2005 0:00,1/1/2009 0:00,NULL,NULL,NULL,NULL,NULL,MBA (CCI) geprüfter Betriebswirt (IHK)
474,2363,1/1/2010 0:00,3/1/2010 0:00,NULL,NULL,NULL,NULL,NULL,SAP PLM/MM Solution Consultant
474,2364,1/1/2012 0:00,12/1/2012 0:00,NULL,NULL,NULL,NULL,NULL,OOU – OO-Analyse und –Design mit UML
477,2365,1/1/1991 0:00,1/1/1995 0:00,NULL,NULL,NULL,NULL,Ascom,Lehre als Elektroniker
477,2366,1/1/1995 0:00,1/1/1999 0:00,Dipl. El.-Ing. HTL,NULL,NULL,Bern,FH,Elektroingenieur
477,2367,1/1/2000 0:00,1/1/2001 0:00,NULL,NULL,NULL,NULL,FH Bern,Nachdiplom Software Engineering
477,2368,1/1/2007 0:00,6/1/2007 0:00,Master of Advanced Studies in Information Technology (MAS-IT) ,NULL,NULL,NULL,FH BErn,CAS ‘Enterprise Application Development mit Java EE’
477,2369,1/1/2009 0:00,6/1/2009 0:00,NULL,NULL,NULL,NULL,FH Bern,CAS ‘Security & Privacy’
477,2370,1/1/2012 0:00,3/1/2012 0:00,NULL,NULL,NULL,NULL,NULL,Core Spring 3.0 Certification
241,2371,6/1/2012 0:00,6/19/2012 0:00,NULL,"Präsentation, Einwandbehandlung, DISG, ",NULL,Videoanalyse,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining
426,2372,5/24/2007 0:00,6/2/2007 0:00,NULL,NULL,NULL,München,BMW AG,Training FlexRay
438,2373,1/1/2002 0:00,12/31/2010 0:00,NULL,NULL,"Kommunikation, Persönliches Auftreten, Konfliktmanagement",München-Stuttgart-Frankfurt am Main,Diverse Trainer,Mehrere Kommunkations- und Präsentationstrainings
438,2374,4/1/2008 0:00,4/30/2012 0:00,NULL,NULL,"Persönlichkeitentwicklung, Neugier, Kreativität, Coaching",München,Wailea GmbH,Self-Actualization (3-Tages-Seminare)
438,2375,1/1/2005 0:00,12/31/2005 0:00,NULL,NULL,C/C++-Programmierung,Stuttgart,Unilog-Integrata,Mehrere C/C++-Trainings
438,2376,1/1/2006 0:00,1/1/2006 0:00,NULL,NULL,"Makroprogrammierung, VBA",München,NULL,Makro/VBA-Programmierung mit Word
438,2377,2/1/2009 0:00,2/28/2009 0:00,NULL,NULL,"Teambuilding, Konfliktmanagement, Coaching, Leadership","Kapstadt, Südafrika",Wailea GmbH,"HPLT ""Abenteuer Team"""
438,2378,8/14/2010 0:00,8/30/2010 0:00,NULL,NULL,"Selbstdarstellung, Bühnentraining, Stimmtraining, Leadership","New York, USA",Wailea GmbH,"HPLT ""Performing Arts"""
438,2379,10/1/2011 0:00,10/31/2011 0:00,NULL,NULL,"Verkaufsmethoden, Kommunikation, Coaching, Leadership, Team","Kapstadt, Südafrika",Wailea GmbH,"HPLT ""Service Selling"""
438,2380,12/28/2012 0:00,12/30/2012 0:00,NULL,NULL,"Standortbestimmung, Selbstverwirklichung, Leadership",Sylt, Sokrates Verlag München GmbH,VISION QUEST
438,2381,8/1/2010 0:00,9/30/2012 0:00,NULL,NULL,"Kundengewinnung, Verkauf, Selbstorganisation, Projektmanagement",München,Sokrates Verlag München GmbH,Jahrescoachingprogramm
245,2382,4/10/2013 0:00,4/12/2013 0:00,iSAQB Certified Professional for Software Architecture Foundation Level,NULL,Software-Architektur,Zürich,Swiss Engineering Institute,iSAQB Software Architecture Foundation Course
284,2383,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute AG,Rookies Communication Foundation
462,2384,8/1/2005 0:00,7/31/2008 0:00,Eidg. Dipl. Kauffrau,NULL,NULL,Reinach BL,Wirtschaftsmittelschule kvBL,Wirtschaftsmittelschule (WMS)
462,2385,8/1/2008 0:00,7/31/2009 0:00,Eidg. Berufsmaturität,NULL,NULL,"Reinach BL, Olten","Wirtschaftsmittelschule kvBL, Schweizerische Post",Kaufm. BM bei der Schweizerischen Post (Junior Business Program)
462,2386,2/1/2010 0:00,8/1/2010 0:00,FCE,NULL,NULL,Vancouver BC,Global Village Vancouver,"Sprachaufenthalt Vancouver BC, CA (6 Monate)"
462,2387,9/20/2010 0:00,7/31/2013 0:00,Bachelor of Sciences,E-Government und E-Business,NULL,Bern,University of applied sciences Bern,B. Sc Wirtschaftsinformatik 
130,2388,2/1/2013 0:00,5/31/2013 0:00,NULL,NULL,NULL,NULL,NULL,"SAQ Certified Professional for Requirements Engineering - Advanced Level (""Elicitation & Consolidation"")"
491,2389,9/3/2000 0:00,6/30/2008 0:00,NULL,NULL,Computer science,Bratislava,Gymnazium Jura Hronca,High School
491,2390,9/1/2008 0:00,6/18/2013 0:00,NULL,Computer and Communication Systems and Networks,Faculty of Informatics and Information Technologies,Bratislava,Slovak University of Technology,University
457,2391,9/1/1999 0:00,9/1/2003 0:00,NULL,NULL,NULL,Zürich,BMZ Zürich,Technische Berufsmaturitässchule Zürich
457,2392,8/1/1996 0:00,7/31/1999 0:00,NULL,NULL,NULL,Lachen,NULL,Sekundarschule
462,2396,3/1/2012 0:00,3/1/2012 0:00,NULL,NULL,NULL,"BFH Wirtschaft, Bern",TÜV Süd,ITIL Foundation V3
462,2397,8/1/2008 0:00,10/31/2009 0:00,NULL,"Verkauf, telefonische Kundenbetreuung, Berufsbildung",NULL,Basel/Olten/Bern,Dienstleistungsunternehmen,Berufsmaturitätspraktikum
494,2398,9/1/2009 0:00,NULL,NULL,NULL,NULL,Hagen,Fernuniversität Hagen,Studium Bachelor of Law
494,2399,6/7/2007 0:00,6/7/2007 0:00,NULL,NULL,NULL,Cambridge,University of Cambridge,Level 1 Certificate in English (ESOL)
494,2400,3/12/2009 0:00,3/12/2009 0:00,NULL,NULL,NULL,NULL,TÜV Süd Akademie GmbH,ITIL Version 3 Foundation Examination
494,2401,9/1/2005 0:00,6/16/2008 0:00,NULL,NULL,NULL,Bielefeld,Industrie- und Handelskammer Ostwestfalen,Ausbildung zur Fachinformatikerin / Anwendungsentwicklung
494,2402,9/1/1997 0:00,5/31/2005 0:00,Allgemeine Hochschulreife,NULL,NULL,NULL,Gymnasium Theodorianum,Allgemeine Hochschulreife
206,2403,3/6/2013 0:00,3/8/2013 0:00,NULL,NULL,NULL,NULL,NULL,SAQ Certified Professional for Requirements Engineering (Foundation Level)
220,2404,6/5/2013 0:00,6/6/2013 0:00,NULL,NULL,NULL,NULL,The Agile Coaching Institute,The Agile Coaching Stance
220,2405,11/19/2012 0:00,11/23/2012 0:00,NULL,PSD (Java),NULL,NULL,scrum.org,Professional Scrum Trainer
485,2406,9/1/2010 0:00,6/30/2012 0:00,NULL,NULL,International management,Bratislava,Comenius University,Master
485,2407,9/3/2007 0:00,6/30/2010 0:00,NULL,German specialization,International management,Bratislava,Comenius University,Bachelor
289,2408,7/1/2008 0:00,12/1/2011 0:00,NULL,NULL,NULL,NULL,NULL,"Soft-Skills: Konfliktmanagement, Kommunikation, Präsentationstechnik, Moderation, Lösungsorientierung"
289,2409,12/15/2012 0:00,NULL,NULL,NULL,NULL,NULL,mile2,Certified Secure Web-Application Developer
478,2410,9/3/2012 0:00,6/30/2014 0:00,NULL,NULL,MBA Marketing,Bratislava,City University of Seattle ,Master
478,2411,9/1/2008 0:00,6/30/2012 0:00,NULL,NULL,NULL,Bratislava,City University of Seattle ,Bachelor of Business
478,2412,9/1/2004 0:00,6/30/2008 0:00,NULL,NULL,International High School ,Bratislava,Quality School International ,High School
484,2415,1/1/2013 0:00,1/1/2013 0:00,NULL,NULL,NULL,NULL,NULL,Working with SAP
484,2416,9/1/2008 0:00,6/30/2010 0:00,NULL,NULL,NULL,NULL,Alexander Dub?ek University of Tren?ín ,Mgr. in Political Science
484,2417,9/1/2005 0:00,6/30/2008 0:00,„Social- political implications of the Slovak entry to European Union“,,,Slovak Republic,Alexander Dub?ek University of Tren?ín ,Bc. in Political Science
453,2418,10/21/1996 0:00,10/23/1996 0:00,NULL,NULL,NULL,NULL,NULL,Windows Programmieren mit C++ (3 Tage)
453,2419,10/18/1999 0:00,10/20/1999 0:00,NULL,NULL,NULL,NULL,NULL,Java Programmierung und Java mit Visual Age (6 Tage)
453,2420,9/1/2000 0:00,6/1/2001 0:00,NULL,NULL,NULL,NULL,NULL,J2EE Schulung (Sun Microsystems Schweiz) (22 Tage)
453,2421,8/28/2006 0:00,8/29/2006 0:00,NULL,NULL,NULL,NULL,NULL,Real Time Design Patterns mit Bruce Powel Douglass (2 Tage)
453,2422,5/19/2008 0:00,5/21/2008 0:00,NULL,NULL,NULL,NULL,HSR Rapperswil,Business Intelligence mit Microsoft SQL Server 2008 (3 Tage)
453,2423,5/27/2008 0:00,5/27/2008 0:00,NULL,NULL,NULL,NULL,m&f Enginneering,Windows Embedded (1 Tag)
453,2424,7/13/2010 0:00,7/22/2010 0:00,NULL,NULL,NULL,NULL,Adeneo Embedded Lyon,"Windows CE (Grundlagen, Programmierung, Target Design) (5 Tage)"
439,2426,1/1/2008 0:00,1/1/2008 0:00,NULL,NULL,NULL,NULL,NULL,MCTS - .NET Framework 2.0 - Application Development Foundation (70-536)
439,2427,1/1/2008 0:00,1/1/2008 0:00,NULL,NULL,NULL,NULL,NULL,MCTS - .NET Framework 2.0 - Web Based Client Development (70-528)
439,2428,1/1/2011 0:00,1/1/2011 0:00,NULL,NULL,,,,MCTS - .NET Framework 4.0 – Web Applications Development (70-515)
309,2430,6/1/2013 0:00,NULL,NULL,NULL,NULL,NULL,NULL,"Oracle Certified Professional, Java SE 6 Programmer"
149,2431,8/21/2013 0:00,8/23/2013 0:00,NULL,NULL,NULL,Zürich,Swiss Engineering Institute,IREB® / Requirements Engineering Advanced - Elicitation (Durchführung im August 2013)
467,2432,6/18/2012 0:00,NULL,,,Managerial Decision-Making and Information Technologies,"Bratislava, Slovakia","Faculty of Economic Informatics, University of Economics",Ing.
259,2433,6/18/1999 0:00,6/18/2007 0:00,NULL,NULL,NULL,NULL,Universidad de Buenos Aires,Electronic Engineering
100,2434,1/1/2013 0:00,12/31/2013 0:00,NULL,NULL,NULL,Zürich,Swiss Engineering Institute,Business Unit Leader Training / Leadership-Kurs (11.5 Tage)
185,2435,6/3/2013 0:00,6/5/2013 0:00,NULL,NULL,NULL,NULL,SEI,Software Architecture Foundation (iSAQB) 2013-02
200,2436,6/3/2013 0:00,6/5/2013 0:00,NULL,NULL,NULL,NULL,SEI,Software Architecture Foundation (iSAQB) 2013-02
305,2437,6/3/2013 0:00,6/5/2013 0:00,NULL,NULL,NULL,NULL,SEI,Software Architecture Foundation (iSAQB) 2013-02
126,2438,6/3/2013 0:00,6/5/2013 0:00,NULL,NULL,NULL,NULL,SEI,Software Architecture Foundation (iSAQB) 2013-02
195,2439,6/3/2013 0:00,6/5/2013 0:00,NULL,NULL,NULL,NULL,SEI,Software Architecture Foundation (iSAQB) 2013-02
227,2441,6/3/2013 0:00,6/5/2013 0:00,NULL,NULL,NULL,NULL,SEI,Software Architecture Foundation (iSAQB) 2013-02
296,2442,4/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren 2013-01
393,2443,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren 2013-01
310,2444,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
181,2445,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
136,2446,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
15,2447,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
1,2448,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
212,2449,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
132,2450,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
481,2451,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
500,2452,5/30/2013 0:00,6/1/2013 0:00,NULL,NULL,NULL,NULL,SEI,Dienstleistungsorientiert Kommunizieren und Telefonieren
264,2453,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI AG,Rookies Communication
350,2454,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI,Rookies Communication
387,2455,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI,Rookies Communication
390,2458,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI,Rookies Communication
418,2459,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI,Rookies Communication
419,2460,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI,Rookies Communication
364,2461,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,Zurich,Swiss Engineering Institute,Rookies Communication
341,2462,5/6/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI,Rookies Communication
315,2463,5/27/2013 0:00,5/27/2013 0:00,NULL,NULL,NULL,NULL,SEI,Rookies Communication
104,2464,6/13/2013 0:00,6/13/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute AG,ESP Campeering 
257,2465,6/13/2013 0:00,6/13/2013 0:00,NULL,NULL,NULL,NULL,SEI ,ESP Campeering
233,2467,4/17/2013 0:00,4/18/2013 0:00,NULL,NULL,Agile Coaching,NULL,Agile Coaching Institute - Lyssa Adkins,The Coaching Stance
155,2468,4/1/2013 0:00,4/30/2013 0:00,Professional Scrum Product Owner (PSP I),NULL,,"Digicomp Acadamy AG, Bern",scrum.org,Professional Scrum Product Owner (PSPO I)
465,2469,9/20/1997 0:00,2/20/2005 0:00,NULL,NULL,Telecommunication,Barcelona (Spain),Telecommunication Engineering School (ETSETB),Telecommunication engineering
156,2470,4/18/2013 0:00,4/22/2013 0:00,,NULL,NULL,NULL,Glenfis,TOGAF 9.1
156,2471,4/25/2013 0:00,4/25/2013 0:00,NULL,NULL,NULL,NULL,ZfU,Lean Management
483,2472,6/1/2007 0:00,3/30/2011 0:00,NULL,NULL,Bachelor of Science in Computer Science,Quezon City,Central Colleges of the Philippines,College
112,2473,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
165,2474,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
155,2475,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
416,2476,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work 
418,2478,5/15/2013 0:00,5/15/2013 0:00,NULL,,NULL,NULL,,"Service@work Q2; Swiss Engineering Institute: Project Management ""Scrum & Waterfall"""
169,2481,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
388,2483,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
419,2484,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
227,2486,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
126,2487,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
364,2488,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
20,2491,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
167,2492,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
221,2493,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
464,2496,9/1/2006 0:00,7/4/2011 0:00,NULL,Multimedia,Computers,"Barcelona, Spain","University Ramon Llull, La Salle BCN",Graduate in Multimedia Engineering
464,2497,10/1/2011 0:00,9/18/2012 0:00,NULL,Mathematics,Education Sciencies,"Bellaterra, Spain",University Autònoma de Barcelona,Master in Teacher Training (high school level)
175,2498,3/25/2013 0:00,2/14/2014 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
170,2500,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
264,2501,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
289,2504,6/26/2013 0:00,6/28/2013 0:00,NULL,NULL,NULL,NULL,SEI AG,IREB Foundation
157,2505,6/26/2013 0:00,6/28/2013 0:00,NULL,NULL,NULL,NULL,SEI AG,IREB Foundation
169,2506,6/26/2013 0:00,6/28/2013 0:00,NULL,NULL,NULL,NULL,SEI AG,IREB Foundation
284,2507,6/26/2013 0:00,6/28/2013 0:00,NULL,NULL,NULL,Zürich,Swiss Engineering Institute,IREB Requirements Engineering Foundation Level
449,2508,6/26/2013 0:00,6/28/2013 0:00,NULL,NULL,NULL,NULL,SEI AG,IREB Foundation
455,2509,6/26/2013 0:00,6/28/2013 0:00,NULL,NULL,NULL,NULL,SEI AG,IREB Foundation
444,2510,6/26/2013 0:00,6/28/2013 0:00,NULL,NULL,NULL,NULL,SAQ,IREB Foundation
497,2511,9/1/2005 0:00,6/30/2010 0:00,NULL,NULL,NULL,NULL,ETH,Bachelorstudium in Informatik
497,2512,9/1/2009 0:00,6/30/2011 0:00,NULL,NULL,NULL,Zürich,ETH,Masterstudium in Informatik
259,2513,5/1/2005 0:00,5/1/2005 0:00,SCJP,NULL,NULL,NULL,NULL,Sun Certified Java Programmer
259,2514,6/28/2013 0:00,6/28/2013 0:00,PSM,NULL,NULL,NULL,NULL,Scrum Master
259,2515,7/2/2006 0:00,7/2/2006 0:00,SCJD,NULL,NULL,NULL,NULL,Sun Certified Java Developer
259,2516,7/2/2007 0:00,7/2/2007 0:00,NULL,NULL,NULL,NULL,La Salle,Project Management Course
259,2517,7/2/2012 0:00,NULL,NULL,NULL,NULL,NULL,EAE,Master Marketing & Sales
497,2518,9/1/1997 0:00,6/1/2005 0:00,NULL,NULL,NULL,"Vaduz, Liechtenstein",Liechtensteinisches Gymnasium,Matura
502,2519,9/1/1994 0:00,6/30/1998 0:00,NULL,NULL,NULL,Vilanova i la Geltrú,Universitat Politècnica de Catalunya,Telecommunications Technical Engineer (Electronic Systems)
502,2520,9/1/2000 0:00,5/31/2002 0:00,NULL,NULL,NULL,Barcelona,Fundació Politècnica de Catalunya,"Master in Netowoks, Services and Advanced Broadcasting Systems"
502,2521,3/1/2006 0:00,3/1/2008 0:00,NULL,NULL,NULL,NULL,Universitat Oberta de Catalunya,Master in .NET
501,2522,9/1/2002 0:00,1/12/2008 0:00,NULL,NULL,NULL,"Barcelona, Spain",Facultad de Informática de Barcelona (UPC),Computer engineering
502,2523,11/1/2012 0:00,11/1/2012 0:00,NULL,NULL,NULL,NULL,NULL,Microsoft Certification in 70-480 - Programming in HTML5 with JavaScript and CSS3 
495,2524,10/1/1981 0:00,5/31/1982 0:00,NULL,NULL,NULL, bei „Moghadam Electronics School“ in Teheran/Iran, Teheran/Iran,Ausbildung im Bereich Radio- und Fernsehtechniker
495,2525,9/1/1985 0:00,12/31/1986 0:00,NULL,NULL,NULL,, Azad Universität in Teheran/Iran,Studium der Mathematik 
255,2526,7/4/2013 0:00,NULL,NULL,NULL,NULL,NULL,Scrum.org,Professional Scrum Master
285,2527,6/29/2013 0:00,NULL,NULL,NULL,NULL,NULL,Scrum.org,Professional Scrum Master
495,2528,10/1/1989 0:00,11/30/1998 0:00,NULL,NULL,NULL,,Technischen Universität Darmstadt,Studium der Elektrotechnik 
495,2529,4/1/1999 0:00,10/31/2000 0:00,NULL,NULL,NULL,NULL,TU-Darmstadt,Aufbaustudium in Fachrichtung Informatik 
52,2530,8/21/2013 0:00,8/23/2013 0:00,IREB Certified Professional for Requirements Engineering – Advanced Level - Elicitation and Consolidation,,NULL,Zürich,Swiss Engineering Institute,Requirements Engineering – Elicitation and Consolidation
505,2531,6/5/2006 0:00,4/5/2010 0:00,NULL,NULL,NULL,"Dasmariñas City, Cavite",STI College Dasmariñas,Bachelor of Science in Information Technology
280,2532,6/13/2013 0:00,6/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute AG ,Communication and presentation improvement
9,2533,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
193,2534,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
100,2536,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
154,2537,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
111,2542,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
106,2545,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
245,2549,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Engineering Institute,Service@work Q2
444,2551,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
443,2552,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
451,2554,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work
5,2557,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
119,2559,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
428,2564,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
237,2566,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
449,2567,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
161,2570,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
390,2571,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Sessions 2013
199,2572,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
162,2573,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
406,2574,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
417,2575,5/15/2013 0:00,5/15/2013 0:00,NULL,NULL,NULL,NULL,Swiss Ingineering Institute,Service@work Q2
480,2576,1/1/1987 0:00,1/1/1990 0:00,NULL,NULL,NULL,NULL,Offiziershochschule,Ingenieur-Pädagogik; Abschluss Kommandeur der Landstreitkräfte
480,2577,1/1/1991 0:00,1/1/1992 0:00,NULL,NULL,NULL,Wiesbaden,Computer-Bildungs-Institut,Organisations-Informatiker
480,2578,1/1/1998 0:00,6/1/1998 0:00,NULL,NULL,NULL,NULL,NULL,Management Development Program mit abschliessenden Assessmen Center
480,2579,1/1/2012 0:00,1/1/2012 0:00,NULL,NULL,NULL,NULL,NULL,Zertifizierter Compliance Officer (TÜV)
