PersonId,ProjectId,KnowhowId,Knowhow,Category,SubCategory,
403,4590,3260,Java,Technologies,Programming languages,
403,4590,4655,Android,Technologies,Operating Systems,
403,4590,3690,Visual Studio,Technologies,Tools,
403,4591,3690,Visual Studio,Technologies,Tools,
403,4591,4655,Android,Technologies,Operating Systems,
403,4591,3260,Java,Technologies,Programming languages,
403,4591,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
403,4591,9822,Xamarin Studio,Technologies,Tools,
403,4592,9822,Xamarin Studio,Technologies,Tools,
403,4592,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
403,4592,3260,Java,Technologies,Programming languages,
403,4592,3258,C#,Technologies,Programming languages,
403,4592,3690,Visual Studio,Technologies,Tools,
404,4160,3982,SpiraTest,Technologies,Tools,
404,4160,6035,Remote Desktop Connections,Technologies,Tools,
404,4160,1055,Agile Software Development,Methods/Processes,NULL,
404,4160,731,Scrum,Methods/Processes,NULL,
404,4160,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
404,4160,8083,BPM tools / simulators ,Technologies,Other,
404,5000,9075,Mobile Testing,Methods/Processes,NULL,
404,5000,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
404,5000,731,Scrum,Methods/Processes,NULL,
404,5000,3163,iOS,Technologies,Operating Systems,
404,5000,3982,SpiraTest,Technologies,Tools,
404,5000,4655,Android,Technologies,Operating Systems,
404,5001,4655,Android,Technologies,Operating Systems,
404,5001,3982,SpiraTest,Technologies,Tools,
404,5001,3163,iOS,Technologies,Operating Systems,
404,5001,731,Scrum,Methods/Processes,NULL,
404,5001,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
404,5001,9075,Mobile Testing,Methods/Processes,NULL,
404,6242,9075,Mobile Testing,Methods/Processes,NULL,
404,6242,3163,iOS,Technologies,Operating Systems,
404,6242,3982,SpiraTest,Technologies,Tools,
404,6242,4042,Atlassian JIRA,Technologies,Tools,
404,6242,4655,Android,Technologies,Operating Systems,
404,6243,4655,Android,Technologies,Operating Systems,
404,6243,3982,SpiraTest,Technologies,Tools,
404,6243,3163,iOS,Technologies,Operating Systems,
404,6243,9075,Mobile Testing,Methods/Processes,NULL,
404,6243,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
404,6243,10946,BirdFlight,Technologies,Tools,
404,7016,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
404,7017,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
404,7017,9075,Mobile Testing,Methods/Processes,NULL,
404,7017,3163,iOS,Technologies,Operating Systems,
404,7017,4042,Atlassian JIRA,Technologies,Tools,
404,7017,4655,Android,Technologies,Operating Systems,
406,3087,4046,Business Process Model and Notation (BPMN),Methods/Processes,NULL,
406,3087,3992,MS Office ,Technologies,Tools,
406,3087,6992,Stakeholder analysis,Methods/Processes,NULL,
406,3087,3781,MS Visio,Technologies,Tools,
406,3087,804,Stakeholder Management,Methods/Processes,NULL,
406,3087,685,Workshop moderation,Methods/Processes,NULL,
406,3087,1059,Requirements Management,Methods/Processes,NULL,
406,3087,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
406,3088,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
406,3088,697,Testing,Methods/Processes,NULL,
406,3088,765,Change Management,Methods/Processes,NULL,
406,3088,3781,MS Visio,Technologies,Tools,
406,3088,6992,Stakeholder analysis,Methods/Processes,NULL,
406,3088,3992,MS Office ,Technologies,Tools,
406,3088,4046,Business Process Model and Notation (BPMN),Methods/Processes,NULL,
406,3089,4046,Business Process Model and Notation (BPMN),Methods/Processes,NULL,
406,3089,3992,MS Office ,Technologies,Tools,
406,3089,6992,Stakeholder analysis,Methods/Processes,NULL,
406,3089,5169,Rational RequisitePro,Technologies,Tools,
406,3089,3781,MS Visio,Technologies,Tools,
406,3089,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
406,3089,918,Waterfall,Methods/Processes,NULL,
406,3090,918,Waterfall,Methods/Processes,NULL,
406,3090,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
406,3090,3781,MS Visio,Technologies,Tools,
406,3090,5169,Rational RequisitePro,Technologies,Tools,
406,3090,6992,Stakeholder analysis,Methods/Processes,NULL,
406,3090,3992,MS Office ,Technologies,Tools,
406,3090,4046,Business Process Model and Notation (BPMN),Methods/Processes,NULL,
406,3093,6984,SAP HR VM ,Technologies,Tools,
406,3093,3731,MS Office,Technologies,Tools,
406,3094,6999,Customer discussions in English,Methods/Processes,NULL,
406,3094,7000,Facilitation of training courses,Methods/Processes,NULL,
406,3094,7001,Check-In System Pictures ,Technologies,Tools,
406,3094,3107,MS Windows,Technologies,Operating Systems,
406,3095,7002,E-Tutor,Technologies,Other,
406,3095,6984,SAP HR VM ,Technologies,Tools,
406,3095,3731,MS Office,Technologies,Tools,
406,3908,3747,ARIS,Technologies,Tools,
406,3908,3812,Lotus Notes,Technologies,Tools,
406,3908,3681,MS Word,Technologies,Tools,
406,3908,3710,MS PowerPoint,Technologies,Tools,
406,3908,5136,Business Analyse,Technologies,Operating Systems,
406,3908,804,Stakeholder Management,Methods/Processes,NULL,
406,3908,685,Workshop moderation,Methods/Processes,NULL,
406,4131,685,Workshop moderation,Methods/Processes,NULL,
406,4131,642,Requirements Engineering,Methods/Processes,NULL,
406,4131,698,Project management,Methods/Processes,NULL,
406,4131,804,Stakeholder Management,Methods/Processes,NULL,
406,4131,884,Evaluation and implementation of specialised training courses,Methods/Processes,NULL,
406,4131,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
406,4131,2281,UML,Methods/Processes,NULL,
406,4131,3692,HP Quality Center,Technologies,Tools,
406,4131,3740,Sparx Enterprise Architect,Technologies,Tools,
406,4131,3731,MS Office,Technologies,Tools,
406,4131,8284,HP ALM,Technologies,Tools,
407,3096,3634,MS SQL Server 2008,Technologies,Databases,
407,3096,3337,Objective-C,Technologies,Programming languages,
407,3096,3513,Silverlight,Technologies,Packages,
407,3096,3520,jQuery,Technologies,Packages,
407,3096,3607,MS SQL Server 2005,Technologies,Databases,
407,3096,7009,ASP.NET,Technologies,Packages,
407,3096,7036,"MS Unity, moq",Technologies,Packages,
407,3096,7037,MS Entity Framework ,Technologies,Packages,
407,3096,7035,VS/TFS 2010 ,Technologies,Tools,
407,3096,7032,Database Management       ,Methods/Processes,NULL,
407,3096,3861,nHibernate,Technologies,Tools,
407,3096,3258,C#,Technologies,Programming languages,
407,3096,3267,JavaScript,Technologies,Programming languages,
407,3096,3302,PHP 5,Technologies,Programming languages,
407,3096,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
407,3096,891,DB Design,Methods/Processes,NULL,
407,3096,886,Software Engineering,Methods/Processes,NULL,
407,3096,698,Project management,Methods/Processes,NULL,
407,3098,698,Project management,Methods/Processes,NULL,
407,3098,642,Requirements Engineering,Methods/Processes,NULL,
407,3098,886,Software Engineering,Methods/Processes,NULL,
407,3098,891,DB Design,Methods/Processes,NULL,
407,3098,3273,PL/SQL,Technologies,Programming languages,
407,3098,3258,C#,Technologies,Programming languages,
407,3098,3253,XML,Technologies,Programming languages,
407,3098,2209,Windows Services,Technologies,Other,
407,3098,3072,Visual Basic for Applications (VBA),Technologies,Programming languages,
407,3098,4754,VB.NET,Technologies,Programming languages,
407,3098,7032,Database Management       ,Methods/Processes,NULL,
407,3098,7038,Erlang OTP,Technologies,Packages,
407,3098,7015,Erlang ,Technologies,Programming languages,
407,3098,7039,Web Services/SOAP,Technologies,Packages,
407,3098,7040,Tibco Message Queue-Interface ,Technologies,Tools,
407,3098,3609,Oracle,Technologies,Databases,
407,3098,3472,ODBC,Technologies,Packages,
407,3098,8048,Oracle Database Administration,Technologies,Databases,
407,3099,3614,MS SQL Server,Technologies,Databases,
407,3099,3692,HP Quality Center,Technologies,Tools,
407,3099,7042,Load and performance management,Methods/Processes,NULL,
407,3099,7046,LINUX (Shell Script) ,Technologies,Operating Systems,
407,3099,7048,Software Cluster   ,Technologies,Networks/Protocols,
407,3099,7049,HP OpenView,Technologies,Other,
407,3099,7043,System Monitoring,Methods/Processes,NULL,
407,3099,7044,Problem and incident management,Methods/Processes,NULL,
407,3099,5460,Loadbalancing,Technologies,Other,
407,3099,6091,Solaris,Technologies,Operating Systems,
407,3099,3252,HTML,Technologies,Programming languages,
407,3099,3277,Perl,Technologies,Programming languages,
407,3099,3267,JavaScript,Technologies,Programming languages,
407,3099,3260,Java,Technologies,Programming languages,
407,3099,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
407,3099,886,Software Engineering,Methods/Processes,NULL,
407,3099,766,Test Management,Methods/Processes,NULL,
407,3099,698,Project management,Methods/Processes,NULL,
407,3099,716,ITIL,Methods/Processes,NULL,
407,3100,698,Project management,Methods/Processes,NULL,
407,3100,886,Software Engineering,Methods/Processes,NULL,
407,3100,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
407,3100,891,DB Design,Methods/Processes,NULL,
407,3100,3267,JavaScript,Technologies,Programming languages,
407,3100,3252,HTML,Technologies,Programming languages,
407,3100,3250,C,Technologies,Programming languages,
407,3100,3258,C#,Technologies,Programming languages,
407,3100,3072,Visual Basic for Applications (VBA),Technologies,Programming languages,
407,3100,7032,Database Management       ,Methods/Processes,NULL,
407,3100,7009,ASP.NET,Technologies,Packages,
407,3100,6928,VB 6.0,Technologies,Programming languages,
407,3100,3614,MS SQL Server,Technologies,Databases,
407,3101,6928,VB 6.0,Technologies,Programming languages,
407,3101,7050,Asymetrix ToolBook,Technologies,Tools,
407,3101,1659,Software Development,Methods/Processes,NULL,
407,3101,698,Project management,Methods/Processes,NULL,
407,3101,642,Requirements Engineering,Methods/Processes,NULL,
408,3102,3992,MS Office ,Technologies,Tools,
408,3102,4042,Atlassian JIRA,Technologies,Tools,
408,3102,3692,HP Quality Center,Technologies,Tools,
408,3102,3694,IBM Rational ClearQuest,Technologies,Tools,
408,3102,3781,MS Visio,Technologies,Tools,
408,3103,3731,MS Office,Technologies,Tools,
408,3103,6735,continious improvement,Methods/Processes,NULL,
408,3103,274,Team Leader,Functions,NULL,
408,3103,887,Training and Coaching,Methods/Processes,NULL,
408,3103,766,Test Management,Methods/Processes,NULL,
408,3104,766,Test Management,Methods/Processes,NULL,
408,3104,1449,Consulting,Methods/Processes,NULL,
408,3104,897,Test Planning,Methods/Processes,NULL,
408,3104,5174,MS Test Manager,Technologies,Tools,
408,3104,3731,MS Office,Technologies,Tools,
408,3105,766,Test Management,Methods/Processes,NULL,
408,3105,746,Workshops,Methods/Processes,NULL,
408,3105,274,Team Leader,Functions,NULL,
408,3105,713,Presentation Techniques,Methods/Processes,NULL,
408,3105,3107,MS Windows,Technologies,Operating Systems,
408,3106,599,System Testing,Methods/Processes,NULL,
408,3106,766,Test Management,Methods/Processes,NULL,
408,3106,897,Test Planning,Methods/Processes,NULL,
408,3106,1237,Test Automation,Methods/Processes,NULL,
408,3106,5544,Test Case Specification and Design,Methods/Processes,NULL,
408,3107,5547,Development and testing processes specific for customer and project,Methods/Processes,NULL,
408,3107,5376,Test Process,Technologies,Other,
408,3107,1406,People Management,Methods/Processes,NULL,
408,3107,766,Test Management,Methods/Processes,NULL,
408,3107,798,Process Improvement,Methods/Processes,NULL,
408,3107,760,Coaching,Methods/Processes,NULL,
408,3107,274,Team Leader,Functions,NULL,
408,3108,599,System Testing,Methods/Processes,NULL,
408,3108,897,Test Planning,Methods/Processes,NULL,
408,3108,2888,user interface tests,Technologies,Other,
408,3108,5544,Test Case Specification and Design,Methods/Processes,NULL,
408,3108,4779,User Acceptance Tests,Methods/Processes,NULL,
408,3108,4781,Integration testing,Methods/Processes,NULL,
408,3109,915,Analyse,Methods/Processes,NULL,
408,3109,963,Reporting,Methods/Processes,NULL,
408,3109,1236,Test Analysis,Methods/Processes,NULL,
408,3109,1299,Test Driven Development,Methods/Processes,NULL,
408,3109,698,Project management,Methods/Processes,NULL,
408,3109,766,Test Management,Methods/Processes,NULL,
408,3110,766,Test Management,Methods/Processes,NULL,
408,3110,1352,Regression-Testing,Methods/Processes,NULL,
408,3110,1236,Test Analysis,Methods/Processes,NULL,
408,3110,897,Test Planning,Methods/Processes,NULL,
408,3110,5852,Planning and Communication,Methods/Processes,NULL,
408,3111,3992,MS Office ,Technologies,Tools,
408,3111,897,Test Planning,Methods/Processes,NULL,
408,3111,1237,Test Automation,Methods/Processes,NULL,
408,3111,1406,People Management,Methods/Processes,NULL,
408,3111,766,Test Management,Methods/Processes,NULL,
409,3139,1405,Evaluation,Methods/Processes,NULL,
409,3139,2913,GWT,Technologies,Packages,
409,3139,2647,Java Applet,Technologies,Packages,
409,3139,3700,Eclipse,Technologies,Tools,
409,3139,7683,JavaFX,Technologies,Packages,
409,3140,3700,Eclipse,Technologies,Tools,
409,3140,3637,Oracle 11g,Technologies,Databases,
409,3140,3686,Subversion (SVN),Technologies,Tools,
409,3140,3494,WebServices,Technologies,Packages,
409,3140,3462,Swing,Technologies,Packages,
409,3140,3880,Spring,Technologies,Tools,
409,3140,4624,JPA,Technologies,Packages,
409,3140,5114,Apache ANT,Technologies,Tools,
409,3140,2611,Toad for Oracle,Technologies,Tools,
409,3140,2461,Apache Tomcat,Technologies,Tools,
409,3140,3260,Java,Technologies,Programming languages,
409,3140,1055,Agile Software Development,Methods/Processes,NULL,
409,3141,3260,Java,Technologies,Programming languages,
409,3141,3263,SQL,Technologies,Programming languages,
409,3141,3273,PL/SQL,Technologies,Programming languages,
409,3141,2611,Toad for Oracle,Technologies,Tools,
409,3141,2854,BEA WebLogic App. server,Technologies,Other,
409,3141,5114,Apache ANT,Technologies,Tools,
409,3141,3440,Java SE/EE/Servlet/JSP,Technologies,Programming languages,
409,3141,3622,Oracle 9i,Technologies,Databases,
409,3141,3685,CVS,Technologies,Tools,
409,3141,3700,Eclipse,Technologies,Tools,
409,3144,3320,Bash,Technologies,Programming languages,
409,3144,4007,VMWare,Technologies,Tools,
409,3144,3103,Linux,Technologies,Operating Systems,
409,3144,3277,Perl,Technologies,Programming languages,
409,3144,3257,Python,Technologies,Programming languages,
409,3882,3258,C#,Technologies,Programming languages,
409,3882,2976,ASP.NET MVC 3,Technologies,Packages,
409,3882,2281,UML,Methods/Processes,NULL,
409,3882,5333,ArgoUML,Technologies,Tools,
409,3882,6897,MS Visual Studio 2012,Technologies,Tools,
409,3882,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
409,3883,8094,Spring security,Technologies,Other,
409,3883,8993,PrimeFaces,Technologies,Packages,
409,3883,5529,Atlassian JIRA (with Greenhopper),Technologies,Tools,
409,3883,5692,Oracle SQL Developer,Technologies,Tools,
409,3883,4042,Atlassian JIRA,Technologies,Tools,
409,3883,3392,JSF,Technologies,Programming languages,
409,3883,3700,Eclipse,Technologies,Tools,
409,3883,3774,Maven,Technologies,Tools,
409,3883,2461,Apache Tomcat,Technologies,Tools,
409,3883,3273,PL/SQL,Technologies,Programming languages,
409,3883,3260,Java,Technologies,Programming languages,
409,3883,731,Scrum,Methods/Processes,NULL,
409,5323,798,Process Improvement,Methods/Processes,NULL,
409,5323,752,Agile project management,Methods/Processes,NULL,
409,5323,731,Scrum,Methods/Processes,NULL,
409,5323,1168,Interviews & Workshops,Methods/Processes,NULL,
409,5323,8326,Rational Team Concert,Technologies,Tools,
409,5908,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
409,5908,731,Scrum,Methods/Processes,NULL,
409,5908,798,Process Improvement,Methods/Processes,NULL,
410,3114,731,Scrum,Methods/Processes,NULL,
410,3114,2015,SOA,Technologies,Other,
410,3114,3467,JUnit,Technologies,Packages,
410,3114,7064,JasperReports ,Technologies,Other,
410,3114,7098,HTML5,Technologies,Programming languages,
410,3114,7099,CSS3,Technologies,Programming languages,
410,3114,8993,PrimeFaces,Technologies,Packages,
410,3114,8658,Java EE 6,Technologies,Programming languages,
410,3132,7086,JS ,Technologies,Programming languages,
410,3132,6850,PHP,Technologies,Programming languages,
410,3132,3520,jQuery,Technologies,Packages,
410,3132,3833,Crystal Reports,Technologies,Tools,
410,3132,3263,SQL,Technologies,Programming languages,
410,3132,3252,HTML,Technologies,Programming languages,
410,3132,2281,UML,Methods/Processes,NULL,
410,3133,2281,UML,Methods/Processes,NULL,
410,3133,2118,WEKA,Technologies,Other,
410,3133,3260,Java,Technologies,Programming languages,
410,3133,918,Waterfall,Methods/Processes,NULL,
410,3133,3686,Subversion (SVN),Technologies,Tools,
410,3133,6486,Gimp,Technologies,Tools,
410,3133,7088,GPGPU,Technologies,Databases,
410,3134,7088,GPGPU,Technologies,Databases,
410,3134,7089,Continuous integration with Jenkins ,Technologies,Other,
410,3134,7054,Spring 3,Technologies,Programming languages,
410,3134,7090,Solr,Technologies,Tools,
410,3134,5950,Mercurial,Technologies,Other,
410,3134,4897,Java EE,Technologies,Programming languages,
410,3134,3774,Maven,Technologies,Tools,
410,3134,3608,MySQL,Technologies,Databases,
410,3134,3496,Hibernate,Technologies,Packages,
410,3134,3467,JUnit,Technologies,Packages,
410,3134,2015,SOA,Technologies,Other,
410,3134,1299,Test Driven Development,Methods/Processes,NULL,
410,3134,731,Scrum,Methods/Processes,NULL,
410,3134,2281,UML,Methods/Processes,NULL,
410,3134,2905,Lucene,Technologies,Packages,
410,3135,2066,SAP,Technologies,Other,
410,3135,3686,Subversion (SVN),Technologies,Tools,
410,3135,4897,Java EE,Technologies,Programming languages,
410,3135,7093,MaxDB ,Technologies,Databases,
410,3135,7091,SAP WebDynpro,Technologies,Other,
410,3135,7092,SAP NetWeawer,Technologies,Tools,
410,3135,7070,SAP PI ,Technologies,Other,
410,3136,7070,SAP PI ,Technologies,Other,
410,3136,7072,WebDynpro,Technologies,Other,
410,3136,7092,SAP NetWeawer,Technologies,Tools,
410,3136,7093,MaxDB ,Technologies,Databases,
410,3136,3686,Subversion (SVN),Technologies,Tools,
410,3136,2066,SAP,Technologies,Other,
410,3136,3260,Java,Technologies,Programming languages,
410,3137,2066,SAP,Technologies,Other,
410,3137,3686,Subversion (SVN),Technologies,Tools,
410,3137,3494,WebServices,Technologies,Packages,
410,3137,7072,WebDynpro,Technologies,Other,
410,3137,8658,Java EE 6,Technologies,Programming languages,
411,3122,8993,PrimeFaces,Technologies,Packages,
411,3122,7234,Digital certificates ,Technologies,Other,
411,3122,7485,JSF 2.0,Technologies,Packages,
411,3122,7079,PrestaShop,Technologies,Operating Systems,
411,3122,7080,Shibboleth 2.x,Technologies,Operating Systems,
411,3122,6850,PHP,Technologies,Programming languages,
411,3122,4647,REST,Technologies,Networks/Protocols,
411,3122,3467,JUnit,Technologies,Packages,
411,3122,3339,XHTML,Technologies,Programming languages,
411,3122,3372,JEE,Technologies,Programming languages,
411,3122,3774,Maven,Technologies,Tools,
411,3122,2281,UML,Methods/Processes,NULL,
411,3122,2467,EasyMock,Technologies,Packages,
411,3122,3310,CSS,Technologies,Programming languages,
411,3122,3253,XML,Technologies,Programming languages,
411,3122,1421,Log4j,Technologies,Packages,
411,3123,3252,HTML,Technologies,Programming languages,
411,3123,3310,CSS,Technologies,Programming languages,
411,3123,3291,XSD,Technologies,Programming languages,
411,3123,3265,JSP,Technologies,Programming languages,
411,3123,3774,Maven,Technologies,Tools,
411,3123,3392,JSF,Technologies,Programming languages,
411,3123,3573,Java Swing,Technologies,Packages,
411,3123,4641,AXIS2,Technologies,Tools,
411,3123,4241,WSDL,Technologies,Networks/Protocols,
411,3123,4958,Java (JEE),Technologies,Programming languages,
411,3123,5114,Apache ANT,Technologies,Tools,
411,3123,7081,CFX,Technologies,Programming languages,
411,3350,6862,Ireport,Technologies,Packages,
411,3350,5114,Apache ANT,Technologies,Tools,
411,3350,3573,Java Swing,Technologies,Packages,
411,3350,3260,Java,Technologies,Programming languages,
411,3350,2716,JFreeChart,Technologies,Packages,
411,3351,3260,Java,Technologies,Programming languages,
411,3351,3265,JSP,Technologies,Programming languages,
411,3351,3573,Java Swing,Technologies,Packages,
411,3351,5114,Apache ANT,Technologies,Tools,
411,5360,6085,Ant ,Technologies,Tools,
411,5360,4897,Java EE,Technologies,Programming languages,
411,5360,4240,SOAP,Technologies,Networks/Protocols,
411,5360,4151,Apache Axis,Technologies,Tools,
411,5360,3612,Oracle 10g,Technologies,Databases,
411,5360,3614,MS SQL Server,Technologies,Databases,
411,5360,3467,JUnit,Technologies,Packages,
411,5360,3774,Maven,Technologies,Tools,
411,5360,3820,IBM WebSphere,Technologies,Tools,
411,5360,3740,Sparx Enterprise Architect,Technologies,Tools,
411,5360,3637,Oracle 11g,Technologies,Databases,
411,5360,3260,Java,Technologies,Programming languages,
411,5360,3295,XML Schema,Technologies,Programming languages,
411,5360,3253,XML,Technologies,Programming languages,
411,5360,3026,JAX-WS/RS,Technologies,Packages,
411,5360,2467,EasyMock,Technologies,Packages,
411,5360,2281,UML,Methods/Processes,NULL,
411,5360,731,Scrum,Methods/Processes,NULL,
411,5360,9177,EclipseLink,Technologies,Packages,
411,5361,9177,EclipseLink,Technologies,Packages,
411,5361,2281,UML,Methods/Processes,NULL,
411,5361,2461,Apache Tomcat,Technologies,Tools,
411,5361,3026,JAX-WS/RS,Technologies,Packages,
411,5361,3253,XML,Technologies,Programming languages,
411,5361,3295,XML Schema,Technologies,Programming languages,
411,5361,3260,Java,Technologies,Programming languages,
411,5361,3637,Oracle 11g,Technologies,Databases,
411,5361,3686,Subversion (SVN),Technologies,Tools,
411,5361,3740,Sparx Enterprise Architect,Technologies,Tools,
411,5361,3820,IBM WebSphere,Technologies,Tools,
411,5361,3774,Maven,Technologies,Tools,
411,5361,3614,MS SQL Server,Technologies,Databases,
411,5361,3880,Spring,Technologies,Tools,
411,5361,4240,SOAP,Technologies,Networks/Protocols,
411,5361,4897,Java EE,Technologies,Programming languages,
411,5361,5692,Oracle SQL Developer,Technologies,Tools,
411,5361,7054,Spring 3,Technologies,Programming languages,
411,5362,6085,Ant ,Technologies,Tools,
411,5362,4897,Java EE,Technologies,Programming languages,
411,5362,4240,SOAP,Technologies,Networks/Protocols,
411,5362,4674,SOAP UI,Technologies,Tools,
411,5362,4186,Git,Technologies,Tools,
411,5362,3612,Oracle 10g,Technologies,Databases,
411,5362,3542,Struts,Technologies,Packages,
411,5362,3774,Maven,Technologies,Tools,
411,5362,3820,IBM WebSphere,Technologies,Tools,
411,5362,3740,Sparx Enterprise Architect,Technologies,Tools,
411,5362,3686,Subversion (SVN),Technologies,Tools,
411,5362,3637,Oracle 11g,Technologies,Databases,
411,5362,3260,Java,Technologies,Programming languages,
411,5362,3295,XML Schema,Technologies,Programming languages,
411,5362,3253,XML,Technologies,Programming languages,
411,5362,3026,JAX-WS/RS,Technologies,Packages,
411,5362,2281,UML,Methods/Processes,NULL,
411,5362,9177,EclipseLink,Technologies,Packages,
411,5362,7485,JSF 2.0,Technologies,Packages,
412,3124,7771,Connect Direct,Technologies,Other,
412,3124,7772,Aspose.NET,Technologies,Other,
412,3124,7773,NPOI,Technologies,Other,
412,3124,2121,IIS,Technologies,Networks/Protocols,
412,3124,2383,FTPS,Technologies,Networks/Protocols,
412,3124,2973,SSIS,Technologies,Other,
412,3124,3201,Windows Server,Technologies,Operating Systems,
412,3124,3258,C#,Technologies,Programming languages,
412,3124,2017,RAD,Technologies,Other,
412,3124,3737,.NET,Technologies,Packages,
412,3124,3828,MS Visual Studio 2005,Technologies,Tools,
412,3124,3614,MS SQL Server,Technologies,Databases,
412,3124,3478,WCF,Technologies,Packages,
412,3124,3494,WebServices,Technologies,Packages,
412,3124,3378,ASP.NET MVC,Technologies,Packages,
412,3124,3858,MS Visual Studio 2008,Technologies,Tools,
412,3124,3904,MS Visual Studio 2010,Technologies,Tools,
412,3124,4242,CORBA,Technologies,Networks/Protocols,
412,3124,4758,Entity Framework,Technologies,Packages,
412,3124,5739,DTS,Technologies,Other,
412,3124,7009,ASP.NET,Technologies,Packages,
412,3126,7009,ASP.NET,Technologies,Packages,
412,3126,4754,VB.NET,Technologies,Programming languages,
412,3126,3494,WebServices,Technologies,Packages,
412,3126,3614,MS SQL Server,Technologies,Databases,
412,3126,3607,MS SQL Server 2005,Technologies,Databases,
412,3126,3833,Crystal Reports,Technologies,Tools,
412,3126,3737,.NET,Technologies,Packages,
412,3126,3746,PowerBuilder,Technologies,Tools,
412,3126,3632,Sybase,Technologies,Databases,
412,3126,3690,Visual Studio,Technologies,Tools,
412,3126,3258,C#,Technologies,Programming languages,
412,3126,3209,Microsoft Windows Client- and Server-Operating-Systems,Technologies,Operating Systems,
412,3126,7774,Sybase Powerbuilder 7-9,Technologies,Other,
412,3126,7775,sybase SQL Anywhere,Technologies,Databases,
412,3126,7777,Wise Script,Technologies,Operating Systems,
412,3127,7777,Wise Script,Technologies,Operating Systems,
412,3127,7775,sybase SQL Anywhere,Technologies,Databases,
412,3127,7774,Sybase Powerbuilder 7-9,Technologies,Other,
412,3127,3209,Microsoft Windows Client- and Server-Operating-Systems,Technologies,Operating Systems,
412,3127,3833,Crystal Reports,Technologies,Tools,
412,3127,3614,MS SQL Server,Technologies,Databases,
412,3127,3611,MS Access,Technologies,Databases,
412,3127,4754,VB.NET,Technologies,Programming languages,
412,3127,6928,VB 6.0,Technologies,Programming languages,
412,3541,3904,MS Visual Studio 2010,Technologies,Tools,
412,3541,3858,MS Visual Studio 2008,Technologies,Tools,
412,3541,3607,MS SQL Server 2005,Technologies,Databases,
412,3541,3494,WebServices,Technologies,Packages,
412,3541,3481,WinForms,Technologies,Packages,
412,3541,3833,Crystal Reports,Technologies,Tools,
412,3541,3828,MS Visual Studio 2005,Technologies,Tools,
412,3541,3690,Visual Studio,Technologies,Tools,
412,3541,2383,FTPS,Technologies,Networks/Protocols,
412,3541,3258,C#,Technologies,Programming languages,
412,3541,7771,Connect Direct,Technologies,Other,
412,3542,7771,Connect Direct,Technologies,Other,
412,3542,3258,C#,Technologies,Programming languages,
412,3542,2383,FTPS,Technologies,Networks/Protocols,
412,3542,2121,IIS,Technologies,Networks/Protocols,
412,3542,3168,Windows Server 2003,Technologies,Operating Systems,
412,3542,3690,Visual Studio,Technologies,Tools,
412,3542,3833,Crystal Reports,Technologies,Tools,
412,3542,3494,WebServices,Technologies,Packages,
412,3542,3607,MS SQL Server 2005,Technologies,Databases,
412,3542,7009,ASP.NET,Technologies,Packages,
412,3542,5739,DTS,Technologies,Other,
412,3543,4758,Entity Framework,Technologies,Packages,
412,3543,3607,MS SQL Server 2005,Technologies,Databases,
412,3543,3520,jQuery,Technologies,Packages,
412,3543,3378,ASP.NET MVC,Technologies,Packages,
412,3543,3690,Visual Studio,Technologies,Tools,
412,3543,3168,Windows Server 2003,Technologies,Operating Systems,
412,3543,2973,SSIS,Technologies,Other,
412,3543,2121,IIS,Technologies,Networks/Protocols,
412,3543,3258,C#,Technologies,Programming languages,
412,3544,3258,C#,Technologies,Programming languages,
412,3544,2121,IIS,Technologies,Networks/Protocols,
412,3544,3168,Windows Server 2003,Technologies,Operating Systems,
412,3544,3690,Visual Studio,Technologies,Tools,
412,3544,3634,MS SQL Server 2008,Technologies,Databases,
412,3544,7009,ASP.NET,Technologies,Packages,
412,3544,7778,Oracle OER DMS,Technologies,Other,
412,3544,7779,Webservice REX API,Technologies,Other,
412,3545,7780,ASPOSE,Technologies,Other,
412,3545,7773,NPOI,Technologies,Other,
412,3545,7009,ASP.NET,Technologies,Packages,
412,3545,3690,Visual Studio,Technologies,Tools,
412,3545,3494,WebServices,Technologies,Packages,
412,3545,3520,jQuery,Technologies,Packages,
412,3545,3614,MS SQL Server,Technologies,Databases,
412,3545,3168,Windows Server 2003,Technologies,Operating Systems,
412,3545,2121,IIS,Technologies,Networks/Protocols,
412,3545,2383,FTPS,Technologies,Networks/Protocols,
